2624,Briarwood Golf Club,308 Briarwood Rd,Meridian,MS,39305,32.4707421,-88.6661968
2625,Oceans Golf Club,2 Oceans West Blvd Ste 101,Daytona Beach,FL,32118,29.168706,-80.981405
2626,Zen Golf,27 W Anapamu St,Santa Barbara,CA,93101,34.4226181,-119.7048106
2627,Hideaway Golf,10811 Old Pee Dee Rd,Hemingway,SC,29554,33.712752,-79.309591
2628,Gap Distribution Ctr,110 Merritt Blvd,Fishkill,NY,12524,41.5325665,-73.8782844
2629,Recreation  Park Commn-Brec's,3601 Thomas Rd,Baton Rouge,LA,70807,30.5642991,-91.16009249999999
2630,Pikewood National Golf Club,3055 Kingwood Pike,Morgantown,WV,26508,39.54221039999999,-79.86479050000001
2631,Pelican Hill Golf Club,22800 Pelican Hill Rd S,Newport Coast,CA,92657,33.5862691,-117.837501
2632,Cedar Knoll Country Club,13020 Route 116,Hinesburg,VT,5461,44.3104963,-73.075699
2633,North Hempstead Country Club,291 Port Washington Blvd,Port Washington,NY,11050,40.8165117,-73.6665492
2634,Island Country Club,500 Nassau Rd,Marco Island,FL,34145,25.9492599,-81.7106939
2635,Meadow Park Golf Course,7108 Lakewood Dr W,Tacoma,WA,98467,47.1931682,-122.5097546
2636,Moila Country Club,701 N Noyes Blvd,Saint Joseph,MO,64506,39.7729894,-94.8227959
2637,Den At Fox Creek Golf Course,3002 Fox Creek Rd,Bloomington,IL,61705,40.4462108,-89.0422936
2638,Derek T Hamilton,1626 Wilcox Ave,Los Angeles,CA,90028,34.1006304,-118.3307355
2639,Hound Ears Club Resort & Lodge,328 Shulls Mill Rd,Boone,NC,28607,36.173209,-81.7433159
2640,River Bend Golf Course,5900 State Route 53,Lisle,IL,60532,41.7797119,-88.07351450000002
2641,Dogwood Trace Golf Course,3108 Homestead Dr,Petersburg,VA,23805,37.1889481,-77.39689489999999
2943,Napa Valley Country Club,3385 Hagen Rd,Napa,CA,94558,38.31915,-122.239416
2642,Alliance Golf Course Mntnc,2613 County Road 57,Alliance,NE,69301,42.0742404,-102.8181921
2643,Golf Shop,906 Oglebay Dr,Wheeling,WV,26003,40.09855330000001,-80.6737514
2644,Western Hills Country Club,1800 Carbon Canyon Rd,Chino Hills,CA,91709,33.9641224,-117.7638309
2645,Little Pumpkin Company,345 Golden Oak Dr,Portola Valley,CA,94028,37.3876216,-122.2004357
2646,Maple Creek Golf Course,5330 Ne Oak Ridge Rd,Kansas City,MO,64119,39.1914669,-94.5155904
2647,Arcadian Shores,701 Hilton Rd,Myrtle Beach,SC,29572,33.77614200000001,-78.774691
2648,Seneca Chenango Valley Golf,153 State Park Rd,Chenango Forks,NY,13746,42.2155669,-75.8342115
2649,Millbrook City Sewer Dept,627 Thornfield Dr,Millbrook,AL,36054,32.5258271,-86.3653793
2650,Shadowmoss Plantation Golf Clb,20 Dunvegan Dr,Charleston,SC,29414,32.8433324,-80.07516629999999
2651,Canongate 1 Golf Course,924 Shaw Rd,Sharpsburg,GA,30277,33.4788894,-84.656656
2652,Stoneleigh Golf & Country Club,35271 Prestwick Ct,Round Hill,VA,20141,39.1241145,-77.7818345
2653,Pasadena Golf Ctr,4358 Mountain Rd,Pasadena,MD,21122,39.1210958,-76.50427189999999
2654,Helfrich Golf Course,1550 Mesker Park Dr,Evansville,IN,47720,37.9955326,-87.60634259999999
2655,Burke Lake Golf Course,7315 Ox Rd,Fairfax Station,VA,22039,38.7607784,-77.306883
2656,Robert D Pikula,116 Johnny Cake Ln,Glastonbury,CT,6033,41.7103223,-72.5526275
2657,Pine Lakes Golf Club,6233 W Liberty St,Hubbard,OH,44425,41.1655628,-80.5831579
2658,Golf Club Of Dallas,2200 W Red Bird Ln,Dallas,TX,75232,32.6709692,-96.85325739999999
2659,Aspen Golf Course Construction,800 Celebration Ave,Kissimmee,FL,34747,28.3180063,-81.54391849999999
2660,Karl's Golf Course & Golf Club,449 Front St,Upper Sandusky,OH,43351,40.8330931,-83.2728316
2661,Eastpointe Country Club,13535 Eastpointe Blvd,West Palm Beach,FL,33418,26.8771864,-80.1346368
2662,Father Son Home Improvement,9612 Summit St,Kansas City,MO,64114,38.9535649,-94.6002943
2663,Benefit Plans Administr,14950 Industrial Park Dr,Lead Hill,AR,72644,36.4362741,-92.9108897
2664,Waynesborough Country Club,440 Darby Paoli Rd,Paoli,PA,19301,40.02715490000001,-75.4648277
2665,Meadowlark Country Club,837 Country Club Dr Sw,Melrose,MN,56352,45.6628645,-94.8215374
2666,Kearney Hill Golf Links,3403 Kearney Rd,Lexington,KY,40511,38.1293872,-84.52867499999999
2667,Deer Run Country Club,7414 Pickway Dr,Cincinnati,OH,45233,39.1395868,-84.6943417
2668,Green River Golf Club,5215 Green River Rd,Corona,CA,92880,33.8737714,-117.6722967
2669,Green Valley Ranch Golf Club,4900 Himalaya Rd,Denver,CO,80249,39.7865116,-104.7549938
2670,Internet Expressway,8000 Montgomery Blvd Ne,Albuquerque,NM,87109,35.1292237,-106.5549424
2671,Piqua Country Club Inc,9812 Country Club Rd,Piqua,OH,45356,40.1788167,-84.21921069999999
2672,Southern Hills Golf  Country,360 Warner Robins Hwy,Hawkinsville,GA,31036,32.325616,-83.5141481
2673,Victoria Club,2521 Arroyo Dr,Riverside,CA,92506,33.9609531,-117.3666455
2674,Broadlands Golf Club,18 Augusta Way,North Prairie,WI,53153,42.93596,-88.425826
2675,Goodrich Country Club,10080 Hegel Rd,Goodrich,MI,48438,42.9165605,-83.51083589999999
2676,Cold Springs Golf Course,1941 Us Route 11,Mannsville,NY,13661,43.693357,-76.065984
2677,Oceanside Golf Course,825 Douglas Dr,Oceanside,CA,92058,33.2575323,-117.3223066
2678,Willowbend Country Club,100 Willow Bend Dr,Mashpee,MA,2649,41.6230229,-70.4608476
2679,Sunset Valley Golf Course,1390 Sunset Rd,Highland Park,IL,60035,42.17797669999999,-87.8087934
2680,Wilderness At Fortune Bay,1450 Bois Forte Rd,Tower,MN,55790,47.8264534,-92.3340525
2681,Showtime Golf,766 Rambur St,Chula Vista,CA,91911,32.6112826,-117.0201507
2682,Triple Green Cafe At Turquoise,800 E Country Club Dr,Benson,AZ,85602,31.9502452,-110.2805271
2683,Bear Trail Golf Club,444 Harris Creek Rd,Jacksonville,NC,28540,34.7090251,-77.58080819999999
2684,Madera Golf Course,23200 Avenue 17,Madera,CA,93637,36.988178,-120.1261055
2685,Grand View Golf Club,2779 Carlisle Rd,York,PA,17408,39.9819523,-76.8102037
2686,Brook Hollow Golf Club,8301 Harry Hines Blvd,Dallas,TX,75235,32.834223,-96.863911
2687,Brook Hill Golf Club,11175 Fairway Ln,Brookville,IN,47012,39.4517033,-85.0174732
2688,Bernardo Heights Country Club,16066 Bernardo Heights Pkwy,San Diego,CA,92128,33.0040026,-117.0713997
2689,St Johnsbury Country Club,5 Memorial Dr,Saint Johnsbury,VT,5819,44.4298931,-72.0180438
2690,Black Gold Golf Club,1 Black Gold Dr,Yorba Linda,CA,92886,33.9086182,-117.8159542
2691,Champions Club At Summerfield,3400 Se Summerfield Way,Stuart,FL,34997,27.1285458,-80.2067823
2692,Alpine Country Club,5000 Alpine Country Club Ln,American Fork,UT,84003,40.4265563,-111.7801109
2693,Midwest City Wastewater Trtmnt,7420 Ne 36th St,Oklahoma City,OK,73141,35.50369440000001,-97.39855419999999
2694,Angel Park Golf Club Rstrnt,100 S Rampart Blvd,Las Vegas,NV,89145,36.173213,-115.2858948
2695,Golf Club At Rainmakers,164 Rainmakers Dr,Alto,NM,88312,33.4328174,-105.5882403
2696,Bowen Lake Links,Po Box 99,Gowen,MI,49326,43.2507171,-85.2993791
2697,Hampton Hall,170 Hampton Hall Blvd,Bluffton,SC,29910,32.2443097,-80.9203284
2698,Beaver Creek Golf Course,610 Pratt Rd,Dobson,NC,27017,36.3609559,-80.63457989999999
2699,Bellwood Oaks Public Golf,13239 210th St E,Hastings,MN,55033,44.6449794,-92.8392317
2700,Glenbrier Golf Course,4178 W Locke Rd,Perry,MI,48872,42.7842662,-84.2400742
2701,Healdsburg Golf Club,927 S Fitch Mountain Rd,Healdsburg,CA,95448,38.6146081,-122.8543918
2702,First Tee Of Oakland,11425 Golf Links Rd,Oakland,CA,94605,37.7417434,-122.1190008
2703,Sugar Valley Golf Club,1250 Mead Rd,Bellbrook,OH,45305,39.6536771,-84.034812
2704,Beco Engineering Svc,340 Andrews Ave,Johnson City,NY,13790,42.1288159,-75.9795249
2705,Riverview Highlands Golf Crse,15015 Sibley Rd,Riverview,MI,48193,42.16770349999999,-83.2051457
2706,Pine Lake Country Club,3300 Pine Lake Rd,West Bloomfield,MI,48324,42.5934226,-83.3430376
2707,Ironhorse Golf Course,2000 Iron Horse Dr,Tuscola,IL,61953,39.8162245,-88.2765636
2708,Wellesley Country Club,300 Wellesley Ave,Wellesley Hills,MA,2481,42.3082885,-71.2533007
2709,Westport Golf Club,7494 Golf Course Dr S,Denver,NC,28037,35.5020056,-80.9874577
2710,Hidden Trails Country Club,11601 Hidden Trails Dr,Dexter,MO,63841,36.7861961,-90.01708119999999
2711,Dretzka Park Golf Course,12020 W Bradley Rd,Milwaukee,WI,53224,43.1685125,-88.0562532
2712,Lake Mohawk Golf Course,18 E Mohawk Dr,Malvern,OH,44644,40.6762711,-81.18916190000002
2713,Tot Hill Farm,3185 Tot Hill Farm Rd,Asheboro,NC,27205,35.6463237,-79.908346
2714,New Richmond Golf Club,1226 180th Ave,New Richmond,WI,54017,45.124708,-92.5608336
2715,Hazeltine National Golf Club,1900 Hazeltine Blvd,Chaska,MN,55318,44.833729,-93.5908194
2716,Eagle Ridge Golf Course,444 Eagle Ridge Dr,Galena,IL,61036,42.4060842,-90.337375
2717,Preisler Golf Properties Llc,20700 Mills Branch Dr,Porter,TX,77365,30.092969,-95.25134419999999
2718,Forest Hills Golf Course,36260 Sw Tongue Ln,Cornelius,OR,97113,45.48367469999999,-123.0504892
2719,Eagle Creek Golf Course,25805 Se Dowty Rd,Eagle Creek,OR,97022,45.3366267,-122.3734195
2720,Pine Island Country Club,1701 Stoneyridge Dr,Charlotte,NC,28214,35.2984484,-80.96827780000001
2721,Inshalla Country Club,N11060 Clear Lake Rd,Tomahawk,WI,54487,45.5250174,-89.71348309999999
2722,Keys Gate Golf & Country Club,2300 Se Palm Dr,Homestead,FL,33035,25.4506289,-80.4378067
2723,Bridgewater Planning Board,151 High St,Bridgewater,MA,2324,42.0007261,-70.9813362
2724,Sandra Jones,130 E Harrell Dr,Russellville,AR,72802,35.3021293,-93.1338159
2725,Spring Valley Golf Course,3441 Calaveras Rd,Milpitas,CA,95035,37.44473199999999,-121.8414233
2726,Fairlawn Golf Course,3 Sherman Ave,Lincoln,RI,2865,41.914254,-71.4424777
2727,Sitzmark Lodge & Golf Course,54 E Dover Rd,Wilmington,VT,5363,42.9162876,-72.8361286
2728,Pyramid Hotel Group,260 Franklin St,Boston,MA,2110,42.3570085,-71.0542956
2729,Cedar Hammock Golf & Country,8660 Cedar Hammock Blvd,Naples,FL,34112,26.1517156,-81.6868044
2730,Snow Hill Country Club,11093 State Route 73,New Vienna,OH,45159,39.350921,-83.717709
2731,Barrington Hills Country Club,300 W County Line Rd,Barrington,IL,60010,42.1557003,-88.1655557
2732,Lancaster Host Resort & Cnfrnc,2300 Lincoln Hwy E,Lancaster,PA,17602,40.02551649999999,-76.2136154
2733,Country Club Of Roswell,2500 Club Springs Dr,Roswell,GA,30076,34.0239468,-84.2830077
2734,Ridglea Country Club,3901 Ridglea Country Club Dr,Fort Worth,TX,76126,32.693286,-97.43048309999999
2735,Ohio State University Golf Crs,3605 Tremont Rd,Columbus,OH,43221,40.032097,-83.05275259999999
2736,Medalist Golf Club,9908 Se Cottage Ln,Hobe Sound,FL,33455,27.0823179,-80.1471787
2737,Southern Hills Golf & Country,360 Warner Robins Hwy,Hawkinsville,GA,31036,32.325616,-83.5141481
2738,Magnolia Valley Golf Club,7223 Massachusetts Ave,New Port Richey,FL,34653,28.2626358,-82.693686
2739,Griff E Harris Golf Course,1300 King St,Greenwich,CT,6831,41.0837811,-73.6923797
2740,Elmwood Golf Course,1400 Eiler Rd,Belleville,IL,62223,38.5407295,-90.09255979999999
2741,Abba Financial Services,4047 N Freeway Blvd,Sacramento,CA,95834,38.64354429999999,-121.479834
2742,Kenmure Enterprises Inc,Po Box 1791,Flat Rock,NC,28731,35.312009,-82.37380399999999
2743,Crystalaire Country Club,15701 Boca Raton Ave,Llano,CA,93544,34.4771952,-117.8379538
2744,New Ulm Country Club,1 Golf Dr,New Ulm,MN,56073,44.2868332,-94.4573916
2745,Paradise Valley Golf Course,3950 Paradise Valley Rd,Fairfield,CA,94533,38.2967609,-122.0231114
2746,Lulu Country Club,1600 Limekiln Pike,Glenside,PA,19038,40.1228493,-75.16746499999999
2747,Astoria Golf & Country Club,33445 Sunset Beach Ln,Warrenton,OR,97146,46.108084,-123.924909
2748,Atikwa Golf Club,2100 Arrowwood Ln Nw,Alexandria,MN,56308,45.9228191,-95.4073842
2749,Blackhawk Golf Course,2100 Palmer Dr,Janesville,WI,53545,42.6769405,-88.99166729999999
2750,South Suburban Golf Course,7900 S Colorado Blvd,Centennial,CO,80122,39.5746432,-104.9393404
2751,Hole In The Wall Golf Club,Po Box 7217,Naples,FL,34101,26.1623855,-81.7910587
2752,Timberwood Golf Course,23700 31 Mile Rd,Ray,MI,48096,42.785796,-82.8740301
2753,Cave Creek Golf Course,15202 N 19th Ave,Phoenix,AZ,85023,33.6230013,-112.0997729
2754,Shoaff Park Golf Course,6401 Saint Joe Rd,Fort Wayne,IN,46835,41.1439359,-85.096704
2755,Twin Lake Villa,164 Twin Lake Villa Rd,New London,NH,3257,43.44125349999999,-72.010516
2756,Meadowbrook Country Club,200 Meadowbrook Country Club Est,Ballwin,MO,63011,38.6165885,-90.5653677
2757,Great Oaks Country Club,777 Great Oaks Blvd,Rochester,MI,48307,42.6856922,-83.1489241
2758,Twin Lakes Golf Club,2289 S Twin Lakes Ln,Rockwell City,IA,50579,42.46153959999999,-94.646155
2759,Pine Needles Golf Course,1005 Midland Rd,Southern Pines,NC,28387,35.1970924,-79.3917001
2760,Blueberry Pines Golf Club,39161 Us 71,Menahga,MN,56464,46.7946601,-95.11738799999999
2761,Country Club Of Ashland,1333 Center St,Ashland,OH,44805,40.8532369,-82.3029074
2762,Desert Sands Golf Course,1922 S 74th St,Mesa,AZ,85209,33.3824355,-111.6717181
2763,Golf Course At The Waynesville,176 Country Club Dr,Waynesville,NC,28786,35.470121,-82.9973102
2764,Avila Golf & Country Club,943 Guisando De Avila,Tampa,FL,33613,28.109652,-82.4709103
2765,Swan Point Clubhouse,11550 Swan Point Blvd,Issue,MD,20645,38.3009616,-76.9110243
2766,Lake View Golf Course,3905 N Commerce St,Ardmore,OK,73401,34.2183493,-97.1481345
2767,Richmond Country Club,1 Markovich Ln,San Pablo,CA,94806,37.9846186,-122.3506812
2768,Thousand Acres Lakeside Golf,255 Thousand Acres Rd,Swanton,MD,21561,39.48721279999999,-79.2707041
2769,Rynders Development Co,10322 State Highway 70,Minocqua,WI,54548,45.8842509,-89.757378
2770,Custom Homes By George E Flodin,12 Bay St,Wilmington,MA,1887,42.5414053,-71.15333729999999
2771,Port Ludlow Golf Club,751 Highland Dr,Port Ludlow,WA,98365,47.90476289999999,-122.6925943
2772,Southwood Golf Club,3750 Grove Park Dr,Tallahassee,FL,32311,30.3945565,-84.2184779
2773,Hudson City Arborist,1769 Georgetown Rd,Hudson,OH,44236,41.2094409,-81.43110469999999
2774,A  B Wailea,4050 Kalai Waa St,Kihei,HI,96753,20.6837787,-156.4315425
2775,Lake Shastina Accommodations,5925 Country Club Dr,Weed,CA,96094,41.5101698,-122.3678174
2776,Anderson Country Club,602 Northshore Blvd,Anderson,IN,46011,40.1235349,-85.6862476
2777,Bernard Lacasse,3031 W Canyon Ave,San Diego,CA,92123,32.8002473,-117.1172543
2778,Maple Hill Golf Club,540 S Orr Rd,Hemlock,MI,48626,43.4130806,-84.17113330000001
2779,Arroyo Golf Club,2250c Red Springs Dr,Las Vegas,NV,89135,36.148066,-115.347639
2780,Talking Rock Information Ctr,14503 N Talking Rock Ranch Rd,Prescott,AZ,86305,34.7544288,-112.569931
2781,Pheasant Run Golf Course,4051 E Main St,Saint Charles,IL,60174,41.9187028,-88.2550915
2782,Community Network For Youth Development,657 Mission St Ste 410,San Francisco,CA,94105,37.78670760000001,-122.400844
2783,Toscana Country Club,76009 Via Club Villa,Indian Wells,CA,92210,33.7366251,-116.3388942
2784,Mistwood Golf Course,7568 Ole White Dr,Lake Ann,MI,49650,44.7412693,-85.87779119999999
2785,Trophy Lake Golf & Casting,3900 Sw Lake Flora Rd,Port Orchard,WA,98367,47.472376,-122.7058924
2786,Rolling Green Golf Club,280 N State Rd,Springfield,PA,19064,39.945996,-75.33769199999999
2787,Lakeside Golf Course,5201 N Washington St,Stillwater,OK,74075,36.1812027,-97.0608719
2788,Shadow Glen Golf Club,26000 W 104th Ter,Olathe,KS,66061,38.9398606,-94.88598569999999
2789,Mojave Resort Golf Club,9905 Aha Macav Pkwy,Laughlin,NV,89029,35.0494081,-114.6372899
2790,Ravisloe Country Club,18231 Park Ave,Homewood,IL,60430,41.5618459,-87.6733185
2944,Tinker Golf Course,6441 Arnold St,Oklahoma City,OK,73145,35.4350241,-97.4061413
2791,Stone Canyon Club,14200 N Hohokam Village Pl,Oro Valley,AZ,85755,32.4671343,-110.9869929
2792,Lakewood Country Club,6430 Gaston Ave,Dallas,TX,75214,32.8136684,-96.7512589
2793,Coyote Crossing Golf Course,5801 Augusta Blvd,West Lafayette,IN,47906,40.5009503,-86.9029887
2794,Eagle Hills Golf Course,605 N Edgewood Ln,Eagle,ID,83616,43.7019648,-116.334757
2795,Ute Creek Golf Course,2000 Ute Creek Dr,Longmont,CO,80504,40.189282,-105.0638402
2796,Woodlake Golf Club,330 Woodlake Blvd,Tazewell,TN,37879,36.4069687,-83.5520108
2797,Arlington Lakes Golf Club,1211 S New Wilke Rd,Arlington Heights,IL,60005,42.0625816,-88.0021223
2798,Card Sound Golf Club,100 Country Club Rd,Key Largo,FL,33037,25.321262,-80.2800199
2799,Medallion Club,5000 Club Dr,Westerville,OH,43082,40.1683411,-82.89176479999999
2800,Old Tabby Golf Links,42 Mobley Oaks Ln,Okatie,SC,29909,32.3425583,-80.83869779999999
2801,Wentz Memorial Golf Course,2928 L A Cann Dr,Ponca City,OK,74604,36.7370735,-97.02174310000001
2802,Cypress Lakes Golf-Country Clb,1311 E 6th St,Muscle Shoals,AL,35661,34.73016310000001,-87.65364220000001
2803,Parks & Recreation Dept,3333 S Colorado Blvd,Denver,CO,80222,39.6586513,-104.9409429
2804,Old Trail Golf Club,5494 Golf Dr,Crozet,VA,22932,38.0584155,-78.7192206
2805,Swiss Fairways Golf Course,13149 Skiing Paradise Blvd,Clermont,FL,34711,28.539195,-81.824893
2806,Riverton Country Club,1416 Highland Ave,Riverton,NJ,8077,40.005479,-74.9969376
2807,Deer Creek Country Club,2801 Deer Creek Country Club Blvd,Deerfield Beach,FL,33442,26.3209378,-80.1411868
2808,Kokomo Country Club,1801 Country Club Rd,Kokomo,IN,46902,40.46423009999999,-86.1416783
2809,Hilo Municipal Golf Course,340 Haihai St,Hilo,HI,96720,19.674268,-155.0766475
2810,Lincoln Park Golf Course,800 Mantlo Cir,Grand Junction,CO,81501,39.0741832,-108.5482564
2811,Western Hills Country Club,1725 Country Club Rd,Mount Vernon,IN,47620,37.9296899,-87.9202406
2812,Willow Creek Blue Golf Course,140 Se Willow Creek Dr,West Des Moines,IA,50265,41.5262263,-93.7035808
2813,Tpc Michigan,1 Nicklaus Dr,Dearborn,MI,48120,42.3120212,-83.1940769
2814,Sunland Golf & Country Club,109 Hilltop Dr,Sequim,WA,98382,48.11138640000001,-123.0957977
2815,Rock Creek Country Club,5100 Nw Neakahnie Ave,Portland,OR,97229,45.555686,-122.8770306
2816,Mayacama,525 Mayacama Club Dr,Santa Rosa,CA,95403,38.5427334,-122.7523341
2817,Honey Creek Golf Club,15276 Highway K,Aurora,MO,65605,37.0517521,-93.71612549999999
2818,Town Of Bridgewater,22 School St,Bridgewater,MA,2324,41.9888679,-70.975365
2819,Forest City Utility Billing,128 N Powell St,Forest City,NC,28043,35.3340736,-81.8632081
2820,Mc Kinney Municipal Golf Crse,3005 N Mcdonald St,Mckinney,TX,75071,33.2277131,-96.6130519
2821,Pub19 Bar  Grill,1665 Highway 86,Spirit Lake,IA,51360,43.4065082,-95.1829781
2822,Coyote Creek Golf Course,222 Clubhouse Dr,Fort Lupton,CO,80621,40.081423,-104.791003
2823,Kensington Golf & Country Club,2700 Pine Ridge Rd,Naples,FL,34109,26.211591,-81.75278949999999
2824,Auburn Lake Trails,1400 American River Trl,Cool,CA,95614,38.8916219,-121.0008565
2825,Lapeer Golf Course,3786 Hunt Rd,Lapeer,MI,48446,43.0264227,-83.3723043
2826,Spring Meadows Golf Course,59 Lewiston Rd,Gray,ME,4039,43.8992998,-70.3273231
2827,Dublin Country Club,689 Country Club Rd,Dublin,GA,31021,32.5930687,-82.89886829999999
2828,Kent Country Club,1600 College Ave Ne,Grand Rapids,MI,49505,42.9929997,-85.655461
2829,Princeville At Hanalei Prince,5-3900 Kuhio Hwy,Princeville,HI,96722,22.2096086,-159.4527568
2830,Hidden Valley Golf Club,10 Clubhouse Dr,Norco,CA,92860,33.9155433,-117.51725
2831,Ironwood Golf Club,10955 Fall Rd,Fishers,IN,46037,39.9466811,-85.9786043
2832,Pga Tour,3400 E Sky Harbor Blvd,Phoenix,AZ,85034,33.4356704,-112.0085964
2833,Chantilly National Golf,14901 Braddock Rd,Centreville,VA,20120,38.8633207,-77.47096309999999
2834,Useless Bay Golf & Country,5725 Country Club Dr,Langley,WA,98260,48.003523,-122.4828278
2835,Chenequa Country Club,6250 State Road 83,Hartland,WI,53029,43.13308079999999,-88.36962129999999
2836,Madrona Links Golf Course,3604 22nd Ave Nw,Gig Harbor,WA,98335,47.2944956,-122.5712146
2837,Homestead,599 W Main St,Geneva,OH,44041,41.8023153,-80.95762180000001
2838,Manteno Golf Courses,7202 N 4000e Rd,Manteno,IL,60950,41.228944,-87.799393
2839,Club At Prescott Lakes,315 E Smoke Tree Ln,Prescott,AZ,86301,34.5829825,-112.4479043
2840,Essex County Club,153 School St,Manchester,MA,1944,42.585192,-70.760342
2841,Alaqua Country Club,2091 Alaqua Dr,Longwood,FL,32779,28.7449758,-81.39714029999999
2842,Divits,701 Main Ave,Fargo,ND,58103,46.8748571,-96.7890261
2843,Wildwood Golf Club,2195 Sample Rd,Allison Park,PA,15101,40.5750782,-79.98967060000001
2844,Swenson Park Golf Course,6803 Alexandria Pl,Stockton,CA,95207,38.0100071,-121.3413285
2845,Lacoma Golf Club,8080 Timmerman Dr,East Dubuque,IL,61025,42.4893491,-90.62638129999999
2846,Southern Pines Country Club,290 Country Club Cir,Southern Pnes,NC,28387,35.1637136,-79.39729109999999
2847,College Funding Solutions,1013 W Gordon Ave,Albany,GA,31701,31.5684526,-84.1747184
2848,Lodge At Wilderness Ridge,1800 Wilderness Woods Pl,Lincoln,NE,68512,40.7223476,-96.6928311
2849,Maple Hill Golf Course,5555 Ivanrest Ave Sw,Grandville,MI,49418,42.8652749,-85.7479029
2850,Heritage Bluffs Public Golf,24355 W Bluff Rd,Channahon,IL,60410,41.433867,-88.2035168
2851,Indian River Club,800 Carolina Cir Sw,Vero Beach,FL,32962,27.5639245,-80.39047479999999
2852,City Of Pico Rivera,6615 Passons Blvd,Pico Rivera,CA,90660,33.9827393,-118.0882371
2853,Hari's Fashion,7764 La Mirada Cir,Buena Park,CA,90620,33.8500457,-118.020499
2854,Eagle Valley Golf Course,101 Palmer Dr,Dayton,NV,89403,39.2501419,-119.544665
2855,Wawenock Country Club,685 State Route 129,Walpole,ME,4573,43.9512827,-69.55709879999999
2856,Prestwick Golf Club,200 Plantation Dr,Ormond Beach,FL,32174,29.398585,-81.1562357
2857,East Coast Golf Management,9480 Indigo Club Dr,Murrells Inlet,SC,29576,33.6161206,-79.024011
2858,Clark Sisson Golf Shop Llc,17200 Cashell Rd,Rockville,MD,20853,39.1375245,-77.095387
2859,The Golf Club Star Ranch,2500 Fm 685,Hutto,TX,78634,30.518219,-97.5775527
2860,Ahwatukee Country Club,12432 S 48th St,Phoenix,AZ,85044,33.333773,-111.9819356
2861,Imperial Golf Club,1808 Imperial Golf Course Blvd,Naples,FL,34110,26.2947587,-81.7769486
2862,Winnapaug Country Club,184 Shore Rd,Westerly,RI,2891,41.338842,-71.79457219999999
2863,Creighton Farms Golf Club,22616 James Monroe Hwy,Aldie,VA,20105,38.99266739999999,-77.61749780000001
2864,Las Colinas Country Club,4400 N O Connor Rd,Irving,TX,75062,32.8620565,-96.94668829999999
2865,Tradition Golf Club,1027 Willbrook Blvd,Pawleys Island,SC,29585,33.4860523,-79.1138781
2866,Springbrook Golf Club,6151 Springvale Rd,Boyne Falls,MI,49713,45.2477345,-84.8518089
3021,Bayou Bend Golf,1103 New Monroe Rd,Bastrop,LA,71220,32.72897390000001,-91.998772
2867,Berkshire Hills Country Club,500 Benedict Rd,Pittsfield,MA,1201,42.4714132,-73.2281339
2868,Skokie Country Club,500 Washington Ave,Glencoe,IL,60022,42.1290343,-87.7612596
2869,Ritz-Carlton-Orlando,4012 Central Florida Pkwy,Orlando,FL,32837,28.4101852,-81.426183
2870,Lexington Country Club,2550 Paris Pike,Lexington,KY,40511,38.0851954,-84.4253645
2871,Championship Golf Course,955 Fairway Blvd,Incline Village,NV,89451,39.25377,-119.9434476
2872,Tee It Up Golf,21 Hagerty Blvd,West Chester,PA,19382,39.948362,-75.5793525
2873,Counter Productions Llc,7289 Spa Rd,North Charleston,SC,29418,32.928819,-80.055751
2874,Keller Williams Realty,2715 Forest Rd,Spring Hill,FL,34606,28.4731494,-82.614736
2875,Capital Hills At Albany,65 Oneil Rd,Albany,NY,12208,42.647474,-73.8218349
2876,Heidi Swanson,720 Broderick St,San Francisco,CA,94117,37.7772991,-122.4398007
2877,Lakewood Country Club,3101 Carson St,Lakewood,CA,90712,33.8322023,-118.1514595
2878,North Shore Golf Club,11507 N Shore Golf Club Blvd,Orlando,FL,32832,28.4019144,-81.2205747
2879,Jimmy John's,210 N Main St,Chatham,IL,62629,39.6762019,-89.7038317
2880,Richmond Conservation Club,Po Box 37,Richmond,IN,47375,39.83,-84.89
2881,Oceana Golf Club,3333 W Weaver Rd,Shelby,MI,49455,43.6410892,-86.3604269
2882,City Of Neosho,203 E Main St,Neosho,MO,64850,36.8684866,-94.3667054
2883,Hilltop Golf Course,1649 Brown Hill Rd,Manchester,OH,45144,38.7112753,-83.6242776
2884,North State Gas Svc,114 N State Rd,Forest City,NC,28043,35.3517739,-81.9040119
2885,Boca Woods Country Club,10471 Boca Woods Ln,Boca Raton,FL,33428,26.3582295,-80.2123005
2886,Edgewater Golf Club & Bunkers,1762 Cedar Creek Rd,Grafton,WI,53024,43.3386351,-87.9532026
2887,Clubhouse Restaurant,2626 S Marypost Pl,Eagle,ID,83616,43.670886,-116.3613794
2888,Del Webb Homes,6005 Anthem Pkwy,Immokalee,FL,34142,26.3092271,-81.44272699999999
2889,Warwick Hills,9057 S Saginaw Rd,Grand Blanc,MI,48439,42.9018658,-83.59166390000001
2890,Whiteford Valley Golf Club,7980 Beck Rd,Ottawa Lake,MI,49267,41.7603804,-83.73784169999999
2891,Shawano Lake Golf Course,W5714 Lake Dr,Shawano,WI,54166,44.8289086,-88.5293452
2892,Meadowcreek Golf Course,1400 Pen Park Rd,Charlottesvle,VA,22901,38.0499859,-78.4515371
2893,Springbrook Golf Course,2220 83rd St,Naperville,IL,60564,41.7317026,-88.1915047
